CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
261,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
262,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
263,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
264,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
265,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
266,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
267,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
268,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
269,1.0,1.0,0.0625,0.0,0.0,1.0,6.679e-05,1.0,7.5
270,0.8,0.72972973,0.0,0.0,0.0,1.0,0.0,0.6,12.0
271,1.0,1.0,0.04545455,0.0,1.0,1.0,5.726e-05,1.0,10.5
272,1.0,1.0,0.04545455,0.0,1.0,1.0,5.726e-05,1.0,10.5
273,0.80952381,0.82608696,0.0,0.0,0.42857143,1.0,0.0,0.66666667,17.0
274,0.80952381,0.82608696,0.0,0.0,0.42857143,1.0,0.0,0.66666667,17.0
275,1.0,1.0,0.07692308,0.0,0.0,1.0,5.007e-05,1.0,6.0
276,1.0,1.0,0.02702703,0.0,1.0,1.0,4.455e-05,1.0,18.0
277,1.0,1.0,0.04761905,0.0,0.0,1.0,4.006e-05,1.0,10.0
278,1.0,1.0,0.25,0.0,0.0,1.0,0.00020028,1.0,1.5
279,0.83333333,0.75,0.09090909,0.0,0.0,1.0,5.007e-05,0.66666667,5.0
280,0.83333333,0.86440678,0.0,0.0,0.77777778,1.0,0.0,0.625,30.0
281,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
282,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
283,1.0,1.0,0.06666667,0.0,1.0,1.0,8.589e-05,1.0,7.0
284,1.0,1.0,0.06666667,0.0,1.0,1.0,8.589e-05,1.0,7.0
285,1.0,1.0,0.11764706,0.0,0.0,1.0,0.00013357,1.0,3.75
286,1.0,1.0,0.01369863,0.0,1.0,1.0,2.228e-05,1.0,36.0
287,1.0,1.0,0.01369863,0.0,1.0,1.0,2.228e-05,1.0,36.0
288,1.0,1.0,0.02325581,0.0,1.0,1.0,2.863e-05,1.0,21.0
289,1.0,1.0,0.05084746,0.0,1.0,1.0,7.517e-05,1.0,9.33333333
290,1.0,1.0,0.01754386,0.0,1.0,1.0,2.506e-05,1.0,28.0
291,0.85714286,0.88461538,0.0,0.0,0.42857143,1.0,0.0,0.5,18.0
292,0.85714286,0.88461538,0.0,0.0,0.42857143,1.0,0.0,0.5,18.0
293,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
294,0.85714286,0.87096774,0.0,0.0,0.5,1.0,0.0,0.71428571,24.0
295,1.0,1.0,0.08695652,0.0,1.0,1.0,0.00011451,1.0,5.25
296,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
297,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
298,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
